5.221263638492792249e+08,-1.944350452721947134e+08,7.268540302699966729e+07,-8.673847659247869253e+07,7.910337953588005900e+07,-2.208680616976203024e+07,5.181835688812229037e+07,-2.032096085427761078e+06,1.950492892607562244e+06,-1.090593088841834664e+07,2.989326275832608342e+07,1.376937911820492148e+07,4.542832400252652168e+07,-1.468856050335488468e+07,1.596436346511209011e+07,-2.794561882619813085e+07
-7.116957528192082420e+06,-3.752626951861432195e+07,3.129039307335947081e+07,1.076274645600991324e+07,9.875531799955159426e+06,-1.312578241325496137e+07,1.455689148862990737e+07,-2.624240515339608118e+07,-5.710630872009083629e+06,-7.165328382643476129e+06,1.061329623632421345e+07,-3.953085132445264608e+07,-1.534582965325792134e+07,-1.961564230207473040e+07,-1.076596182992358133e+07,-5.634995593373746425e+07
-1.975742005288834870e+07,-5.882821647303087264e+07,4.479168093709018081e+07,-2.528920579196958989e+07,2.150210572973512113e+07,-8.336397479295248166e+06,-4.020720114272937179e+06,5.546117964999519289e+06,1.965965258035828173e+07,6.187232340510431677e+06,1.484497632170918956e+07,-7.024321023204252124e+05,1.540708624223515950e+07,-5.050362157723046839e+06,-3.330299031241156906e+07,-9.798043542268648744e+05
9.171600402597554028e+06,4.095824487685635686e+06,1.997022493618023396e+07,-2.676167208348545432e+07,7.195471417648851871e+06,-2.396235736644178629e+06,2.445085972895069420e+07,-9.426704458505831659e+06,2.943574823703286797e+07,1.625063743935872614e+07,4.544899029146674275e+07,-4.743570264184951782e+06,2.111954329636698961e+07,-1.681541366938003898e+07,3.898042418224701285e+07,-1.419006428720570356e+07
2.229035842994121462e+07,-2.557441762156485021e+07,1.488917628589987755e+06,8.833772543340593576e+06,2.971586849696474522e+07,-2.072825781409837678e+07,4.040865699100872874e+07,-5.773863936134129763e+05,1.258754760164031386e+07,-3.242254765082933009e+06,1.220128121790541708e+07,-3.373305132257883251e+07,-1.789660967296614870e+07,-2.009555169428418577e+07,2.699254719368307292e+07,-9.961134282181868330e+05
3.105972412502981722e+06,-7.607448691632539034e+06,6.234905252144902945e+06,4.311350526124298573e+06,3.070972472315432131e+07,4.751800218280211091e+06,9.714682250168353319e+06,1.395324895105898380e+06,-2.281109107187718153e+07,-1.247414427261061221e+07,-1.981214492211323231e+06,-1.833421823118656874e+07,-8.956493748751405627e+06,1.727520012354782224e+07,1.828622000690624118e+05,-1.482345531788276136e+07
-1.402901155062295869e+07,2.541176360083363950e+07,-1.194323516556938365e+07,-1.540158841814674437e+07,2.079420034460500628e+07,-1.497507396532408893e+07,-2.589940250348402560e+07,9.896342341601818800e+06,-7.824409097130723298e+06,-1.138298846968008578e+07,2.526427142038121074e+07,8.299779780435994267e+06,2.766378899009848014e+07,2.977444910191716999e+07,-2.825465501057849824e+07,4.588903408247008920e+06
-1.313259406128701568e+07,1.021346374268624187e+07,5.994012809638546407e+07,1.888442018467582762e+07,3.545881975276529789e+06,2.720742629938570783e+06,2.070103624789662659e+06,1.085530933403254300e+07,2.588285932152177393e+07,2.949477654812529683e+06,-1.370230770756427944e+07,1.568183871150621027e+07,-4.005077872201561928e+06,-2.977929286228802800e+07,-9.799552587590418756e+06,-9.017046692131608725e+06
7.433212033092975616e+03,1.855859764406641945e+07,2.658048661721429229e+07,-1.965358286936923862e+07,5.496858328484594822e+05,1.407514258758458495e+07,-1.013809603888752311e+07,3.699611341386632621e+07,1.102026075303468853e+07,-1.228394598511967808e+07,1.794060773469542339e+07,1.640244424226945639e+07,-2.382002206806749851e+07,4.652694614262461662e+06,4.565270638354629278e+06,9.082574918273810297e+06
1.374744156867268682e+07,-1.094622864110483229e+07,-2.534597890751616657e+07,8.153415731238126755e+05,-9.444306273448616266e+06,3.713714048782736063e+07,7.800383958064436913e+06,1.770449285040003806e+07,7.119897386915440857e+07,4.745576984456527978e+07,-6.374433711788870394e+06,-1.534344931655724347e+07,1.990932082301552594e+07,2.663460096240997314e+06,8.755550783568879589e+06,-1.813851896206988394e+07
-1.739013399877268076e+07,-3.165870861734879017e+07,5.694802284638690948e+07,5.037815477535314858e+06,-1.107477000782930106e+07,-3.314547740855447017e+06,8.626642881075918674e+06,-1.976978079889701307e+07,-1.086537950979387760e+07,1.557931937293243408e+07,1.735458577787098289e+07,2.326301726334616542e+06,-3.428235195732727647e+06,-1.481454334963109344e+06,-1.290052372813735157e+06,-4.084252748251159489e+07
-5.581464199270606041e+06,2.557229830621544272e+07,3.759403858708959073e+06,-2.150055566899006814e+07,-8.099719196405008435e+06,1.992473720601119101e+07,-1.614272919876557589e+07,-2.807916857061769813e+07,-4.842301422621123493e+05,1.583986089753337204e+06,-6.355880102421700954e+06,1.751672739618931711e+07,5.447630700649698824e+07,-8.985672253824621439e+06,-8.450841122990548611e+06,6.259837725443929434e+06
2.121032809909531474e+07,1.248966421869655699e+07,1.535555609288911521e+07,-1.536999805049281567e+07,-1.433049369549191743e+07,7.167978128684312105e+06,-3.216170090755596757e+07,2.786905220587001741e+07,-8.640740473572105169e+06,1.304557965049475431e+06,-3.569740556812527776e+07,2.192378013042494655e+06,3.540153766911774874e+05,-1.081035872370568663e+07,1.775575676313936710e+07,-4.481347520856766403e+07
4.784886518068403006e+06,4.127853330293795466e+07,-2.568245400294102728e+07,7.016485110320039093e+06,-1.493569267700026929e+07,8.633138739950478077e+06,7.377652861603735015e+06,-2.692889514701173455e+07,-3.099421011941179633e+06,-2.756816592154323310e+07,7.788754956931620836e+05,2.504900371518330276e+07,-2.282332697867293656e+07,3.144195260989729315e+06,-1.224888752542889118e+07,-2.179485320975524187e+07
1.019686956932049617e+07,2.549497463149532676e+06,-6.510030606478770077e+07,-1.522584524028608203e+07,-5.294166244356915355e+06,3.618059298204749823e+06,-1.906523881035012007e+07,4.052515242431659997e+07,1.142526764794026315e+07,-1.833561256083614007e+07,-2.159228033010372519e+07,5.492116345763449371e+07,-1.829963727385538816e+07,3.482502413926206529e+06,-1.348060851077856869e+07,-1.111300809435978532e+07
5.072389956705845892e+06,6.777872933830320835e+05,2.254881801680210605e+07,1.829078225983987004e+07,1.750041139498429745e+07,-1.614766212237082422e+07,-2.793852935090792179e+07,2.342673473460450768e+05,7.099667995010167360e+05,-6.142470043056868017e+06,2.366907869450731575e+07,3.550396756308652461e+07,2.754439006679195166e+07,-7.126369708179984242e+06,-1.355341313914811611e+07,3.853741924211585522e+07
