9.332147771410211921e+07,-6.155828013366226107e+06,9.101116542704926804e+06,-3.832195995696847886e+07,4.365743299515117705e+07,-9.001585028891516849e+06,-7.851102807867984287e+06,-1.190527885422782507e+06,9.739560465856248513e+06,6.941173676418812014e+06,9.044445438322365284e+06,1.415287152275858261e+07,-1.564100629531540349e+07,-1.630606944672450237e+07,-4.424869877971462905e+06,-3.055474938591325656e+06
9.429523621342321858e+06,-5.169700211090798490e+06,1.510948909717197157e+07,6.158351884703364223e+06,-2.242085679161454737e+07,-2.199601568774574436e+06,2.464975458765862510e+07,7.046715518022701144e+06,-3.885034346353249159e+06,1.486240178129304200e+07,-1.146290941595583782e+07,-2.585784004996621236e+07,-3.645808119965208322e+07,1.511999039009852801e+06,-1.554466690896583907e+07,-2.028562773230175301e+07
-2.210973843008928467e+06,4.484980077805412933e+06,2.006989799672527239e+07,-6.654368649557577446e+06,-8.318670570777132176e+06,-2.524955062912068516e+07,1.104203243365221657e+07,1.407006448484119214e+07,9.370137439306326210e+06,3.889478854837358231e+05,-1.595096419940703548e+07,-3.846990421571279410e+06,1.013021091843923181e+07,-7.967222935392485932e+06,-1.687652720469072834e+07,-1.408672932276575081e+07
1.367240423865699954e+07,1.332561573092926666e+07,1.587424140569517016e+07,-5.714537685692275874e+06,-1.384468944471866265e+07,-2.218337479256302863e+07,-1.841731660976250889e+06,1.820189842159258574e+07,1.022585452466621995e+06,2.454704748568746820e+07,8.211898630627401173e+06,2.952764481968094409e+07,4.893032298800072633e+06,-7.594036932102438062e+06,-3.952200886314402521e+07,-2.483686776082941145e+07
1.367877064685577154e+07,-7.922096936176335439e+06,-1.477656337072848715e+07,-2.694858095308337733e+07,2.130093974434660003e+07,3.815784951435279101e+06,-2.707777446699853987e+07,-1.427922524005769193e+07,5.414166381411340088e+06,2.360362142345912009e+07,-1.143999052240964258e+06,1.097269094844958978e+06,-1.592295652547365241e+07,1.770792482427694649e+07,-2.001905605157950893e+07,2.340161907134327665e+07
-8.725027699181834236e+06,1.517765939310269617e+07,-6.728248276314801769e+05,1.596312415131345764e+07,-2.264645034801652655e+07,-2.637852093309347332e+07,-7.040064050776097924e+06,-1.971056095646295696e+07,1.343357770953880623e+07,-2.523013107880191505e+07,5.123178663917915523e+07,-1.956312564552853256e+07,5.794514196257877164e+06,1.596477647156922705e+07,9.157176325136620551e+06,-8.109960499358874746e+06
-7.388426289454501122e+06,1.501360897739725374e+07,2.842519811585413292e+07,-3.288075940749891102e+06,-2.356658612847355008e+07,-1.298278153793447837e+07,4.365103785009242594e+06,3.585495376681789756e+06,-1.194165492604660802e+07,-1.314673348703830130e+07,-4.481428835335112177e+06,-6.060657243374604732e+06,-1.635560122895253822e+07,2.424356891394807771e+07,-1.293155418610944599e+07,-5.409849338736473583e+05
-1.109412486091875471e+07,2.321779363226254284e+07,3.100160034539036918e+06,3.052429611202136800e+07,-1.216575950590097345e+07,2.572990241290216520e+07,-1.954578162403836474e+07,1.161496603971503489e+07,-1.122831923701497354e+07,1.792013723902560771e+07,-6.624817213516073301e+06,-3.792412206805738155e+06,-2.677229905039729550e+06,5.938103144287210889e+06,-5.647520816581058316e+06,-2.550313735480427276e+06
8.156147207837376744e+06,1.758421918875590200e+06,-9.927174074374258518e+06,9.254539310496011749e+06,2.678243943658580631e+07,1.384204344958194532e+07,1.986229567560700700e+07,-2.056182051033753902e+07,1.070260632613007538e+07,-5.309578823822029866e+06,1.549185588664110750e+07,-1.005420449457332864e+07,9.202601097457252443e+06,-3.135640503520863596e+06,2.016101293169260258e+06,-3.884161269964422565e+06
-8.684121439465079457e+06,4.340381230087348260e+06,-1.903969918989606574e+07,5.996298208536443301e+06,-7.724099988932304084e+06,-8.861844803790122271e+06,-5.072197213562512188e+05,-1.083987747782004438e+07,1.778304673961347668e+06,-1.736859075757154822e+07,1.365547370951896347e+07,-1.280206478816530854e+07,-6.987597924719548784e+06,-1.832864543351446092e+07,4.848109407676361501e+06,-1.631068925748606212e+07
